Solicitud_id,Aprobado,Hit_Buro_Huella,Malo,Num_IQ_U3M_PL_Financieras,Edad_cliente,Porcentaje_cuentas_abiertas,Num_IQ_U3M,Num_IQ_U3M_TDC_Banco,MaxMOP_U3M,Saldo_actual_prest_personales,Num_IQ_U3M_Prest_personales,Ingreso_Bruto,Número_ctas_atraso_prest_personales_U3M,Número_ctas_atraso_TdC_U3M,Ctas_ab_U18M_TDC_Banco,Num_ctas_prest_pers,Flag_prest_nómina,Meses_cta_más_antig,Flag_fraude_prest_nomina,Flag_fraude_hipotecario,Flag_quebranto_prest_personal,Entidad_federativa,Tipo_suscripcion,Status,Antigüedad_uso_linea_celular,Gasto_mensual_telefonia,Actividad_usuario,Cambio_SIM_U3M,Variable_37,Gasto_ultimos_60_días,Score_FPD,Rango_dispositivo,Adopcion_tecno,Score_incumplimiento,Tasa_contactacion,Calidad_telefonica,Score_contabilidad_entrante,Score_contabilidad_saliente,Disciplina_tech,Cluster_sucursales
2589526,1,11,0,2,67,0.227272727,8,-2,9,48584,4,2466.01,2,1,0,11,-2,10,0,-2,1,PUE,PREPAGO,1,59,8,5,0,21,8,409,7,6,603,624,753,3,3,48,3
2589602,1,11,1,-2,62,0.266666667,4,-2,9,50218,1,7546.42,1,2,1,14,-2,4,0,0,0,JAL,PREPAGO,1,60,2,4,0,19,2,382,4,7,581,595,746,3,0,43,3
2589716,1,11,0,-2,59,0.333333333,5,-2,4,-2,1,7738.44,-2,0,-2,-2,-2,117,-2,0,-2,NL,PREPAGO,1,56,7,3,0,24,7,436,5,6,572,606,737,2,0,38,1
2589754,1,11,0,1,71,0.382352941,7,-2,9,261661,2,15209.81,0,1,0,21,1,1,-2,0,0,SLP,PREPAGO,1,22,4,4,2,24,4,430,-1,-1,570,577,719,3,2,56,1
2589773,1,11,0,-2,59,0.227272727,4,-2,2,44538,1,20594.31,0,-2,-2,14,-2,5,0,0,0,JAL,PREPAGO,1,62,9,6,0,26,10,311,-1,-1,584,616,775,3,3,41,3
2589849,1,11,0,-2,61,0.260869565,7,1,2,29036,1,6266.09,2,0,2,6,-2,2,-2,-2,-2,BCN,PREPAGO,1,71,5,5,0,22,5,455,5,5,535,628,764,2,2,78,1
2590096,1,10,0,-2,62,0.366666667,2,-2,9,16546,1,8766,4,2,0,23,1,8,-2,0,0,JAL,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2590172,1,11,0,-2,80,0.071428571,-2,-2,9,-2,-2,3309.73,-2,1,-2,-2,-2,38,0,-2,-2,SIN,PREPAGO,1,23,7,5,0,23,7,421,5,6,595,579,715,2,3,45,3
2590248,1,11,0,-2,59,0.538461539,8,-2,9,101338,1,27755.5,2,1,-2,4,1,17,-2,-2,0,SON,PREPAGO,1,76,6,5,0,20,6,344,-1,-1,567,622,781,3,3,70,-1
2590419,1,11,0,1,57,0.222222222,15,2,7,186159,2,14151.9,4,0,-2,26,-2,3,-2,-2,0,SLP,PREPAGO,1,40,5,5,0,20,5,462,4,5,598,617,761,3,3,-2,1
2590761,1,11,0,-2,64,0.476190476,1,-2,9,-2,-2,21693.72,-2,4,0,-2,1,5,-2,-2,-2,QRO,PREPAGO,1,41,6,6,0,20,6,482,8,7,590,630,761,3,3,88,1
2590799,1,1,0,-1,62,-1,-1,-1,-1,-1,-1,2117.7,-1,-1,-1,-1,-1,-1,-1,-1,-1,QRO,PREPAGO,1,47,6,4,0,19,6,408,3,5,574,582,752,3,1,53,1
2590856,1,11,0,-2,56,0.444444444,1,-2,9,-2,1,28202.5,0,5,0,5,1,32,0,-2,0,CDMX,PREPAGO,1,4,3,1,0,22,3,375,5,7,546,504,639,1,0,-2,3
2590913,1,11,1,-2,60,1,8,-2,9,-2,1,9488.09,-2,1,1,-2,1,5,-2,-2,-2,EM,PREPAGO,1,24,3,5,2,22,3,460,4,7,540,618,719,3,3,28,3
2590951,1,11,0,-2,64,0.059701493,2,-2,3,102147,1,11406.78,0,1,0,62,-2,20,-2,0,0,CHI,POSPAGO,1,61,-1,6,0,20,6,382,5,8,598,661,827,3,3,-3,1
2591008,1,11,0,-2,61,1,4,-2,9,-2,1,8749.11,-2,-2,-2,-2,-2,108,0,-2,-2,CAM,PREPAGO,1,70,6,5,0,21,6,492,-1,-1,599,608,760,2,2,70,1
2591027,1,10,0,1,67,0.111111111,9,-2,2,798937,2,22966.74,0,0,0,100,1,2,0,-2,0,QR,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2591464,1,11,0,1,63,0.173076923,7,-2,9,76087,3,26149.8,4,4,0,68,-2,1,0,-2,-2,OAX,PREPAGO,1,61,6,6,0,21,6,392,6,7,582,620,765,3,3,90,3
2591502,1,1,0,-1,52,-1,-1,-1,-1,-1,-1,7277.18,-1,-1,-1,-1,-1,-1,-1,-1,-1,NL,PREPAGO,1,66,8,3,0,31,8,403,-1,-1,605,596,746,3,2,21,1
2591578,1,11,1,-2,59,0.625,3,-2,4,19861,1,5774.2,0,-2,-2,2,-2,8,0,-2,-2,CHI,PREPAGO,1,2,2,3,0,21,2,273,-1,-1,563,501,616,2,1,-2,3
2591654,1,1,1,-1,48,-1,-1,-1,-1,-1,-1,12045.34,-1,-1,-1,-1,-1,-1,-1,-1,-1,TAM,PREPAGO,1,22,5,4,0,23,5,403,-1,-1,559,622,735,4,2,38,1
2591692,1,10,1,-2,54,0.15625,4,-2,7,443019,1,29934.48,2,1,-2,53,-2,2,-2,0,0,EM,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2591711,1,11,0,-2,50,0.318181818,1,-2,2,-2,1,19408.69,-2,0,0,-2,-2,4,-2,0,-2,COA,PREPAGO,1,69,3,4,0,22,3,438,5,5,620,634,767,3,2,-2,1
2591768,1,11,1,1,50,0.714285714,6,-2,9,28339,2,10088,1,-2,-2,2,-2,1,-2,0,-2,COA,PREPAGO,1,58,4,4,0,20,4,345,3,5,588,610,746,3,2,40,1
2591787,1,11,0,1,60,0.428571429,5,-2,9,69475,2,4086.17,2,-2,-2,5,-2,5,-2,-2,0,GTO,PREPAGO,1,44,5,4,0,20,5,359,1,7,543,580,702,3,2,53,3
2591939,1,11,0,-2,62,0.461538462,5,-2,9,17075,1,2462.02,1,3,0,6,-2,23,-2,-2,0,QRO,PREPAGO,1,55,8,5,0,14,9,559,3,4,551,582,744,2,2,45,1
2592034,1,10,1,-2,60,0.366666667,5,-2,9,262515,1,16241.14,6,-2,-2,17,-2,3,0,-2,1,COA,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2592224,1,11,0,-2,66,0.145454546,1,-2,7,51605,1,9941.51,0,0,0,3,-2,9,-2,0,0,NL,PREPAGO,1,45,3,4,0,20,3,361,-1,-1,583,577,719,3,2,-2,1
2592281,1,10,0,2,57,0.216666667,16,-2,9,217159,3,12270.7,2,-2,-2,32,-2,1,0,-2,1,VER,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2592319,1,10,0,-2,46,0.375,2,-2,9,8202,1,10731.72,1,4,0,6,-2,22,-2,-2,0,CHI,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2592471,1,11,1,-2,47,0.095238095,10,1,9,196526,1,6503.67,4,0,-2,52,-2,2,-2,-2,1,VER,PREPAGO,1,31,4,5,0,20,4,432,-1,-1,562,583,731,3,2,42,3
2592490,1,11,1,4,71,0.466666667,11,-2,9,71599,5,6056.48,0,0,0,7,1,5,-2,0,-2,EM,PREPAGO,1,25,5,4,0,22,5,409,4,7,558,579,743,2,2,60,3
2592547,1,11,0,-2,74,0.068493151,4,-2,1,55930,1,67730.89,0,0,0,52,-2,3,0,-2,0,EM,MIXTO,1,54,-1,5,0,20,7,524,5,5,620,654,760,3,3,-2,1
2593079,1,11,0,-2,66,0.2,2,1,5,331096,1,34180.55,2,0,0,42,-2,6,0,0,0,BCN,PREPAGO,1,87,5,5,0,18,5,375,-1,-1,630,620,776,2,2,81,1
2593155,1,11,0,-2,60,1,5,2,1,-2,1,10942.82,-2,-2,-2,-2,-2,278,-2,0,-2,NAY,PREPAGO,1,64,6,4,0,21,6,324,2,7,568,593,728,2,3,78,1
2593364,1,11,1,-2,61,0.5,2,-2,9,4338,1,6619.48,1,1,-2,1,-2,58,-2,-2,-2,COA,PREPAGO,1,3,2,1,1,21,2,303,-1,-1,539,454,575,1,0,-2,3
2593383,1,11,0,-2,63,0.02631579,1,-2,9,-2,1,13995.3,0,1,0,13,-2,12,0,-2,0,MICH,PREPAGO,1,46,7,5,0,18,7,331,-1,-1,594,590,766,2,2,59,3
2593440,1,11,0,1,70,0.5,3,-2,9,79645,2,5625.64,1,1,0,75,-2,8,0,0,-2,BCN,PREPAGO,1,85,4,4,0,20,4,415,-1,-1,640,605,750,3,2,60,1
2593744,1,10,0,-2,58,0,1,-2,1,-2,1,3100,-2,0,-2,-2,-2,17,-2,-2,-2,NL,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2593782,1,1,1,-1,43,-1,-1,-1,-1,-1,-1,4622.63,-1,-1,-1,-1,-1,-1,-1,-1,-1,SON,MIXTO,1,42,-1,6,0,20,10,409,-1,-1,561,623,756,3,3,-2,1
2593801,1,1,0,-1,60,-1,-1,-1,-1,-1,-1,5836.52,-1,-1,-1,-1,-1,-1,-1,-1,-1,GTO,PREPAGO,1,45,3,1,0,22,3,380,3,9,579,463,693,1,0,-2,1
2593839,1,11,0,-2,73,0.214285714,3,-2,9,4494,2,4000,1,0,1,8,-2,5,0,-2,-2,EM,MIXTO,1,50,-1,4,0,20,7,582,3,8,602,628,754,3,2,-2,3
2593915,1,11,0,-2,83,0.5,-2,-2,1,-2,-2,5880.96,-2,-2,-2,-2,-2,92,0,-2,-2,EM,PREPAGO,1,72,6,6,0,21,6,525,5,6,559,628,780,3,4,24,3
2594010,1,10,0,-2,54,0.25,3,-2,9,-2,1,3971.93,0,1,0,2,-2,21,0,-2,0,NL,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2594086,1,10,0,-2,69,0.25,2,-2,1,-2,1,13828.6,0,0,0,4,-2,17,0,-2,0,GTO,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2594276,1,11,0,-2,52,0.117647059,3,1,9,21710,1,6172.33,1,-2,-2,12,-2,15,-2,-2,-2,SIN,PREPAGO,1,62,6,6,0,21,6,436,5,6,566,618,759,3,3,49,1
2594447,1,11,1,1,59,0.363636364,1,-2,1,74547,1,6506.8,0,0,0,8,-2,7,-2,-2,0,CHS,PREPAGO,1,24,3,4,0,22,3,391,4,6,550,580,743,3,2,-2,3
2594523,1,11,1,2,75,0.266666667,8,-2,9,80179,3,13927,2,1,0,2,-2,12,-2,-2,-2,EM,PREPAGO,1,25,5,6,2,18,5,489,-1,-1,559,597,691,3,3,68,3
2594694,1,10,0,-2,73,0.258064516,6,2,9,136024,1,26568.7,2,2,0,11,-2,2,0,-2,0,OAX,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2594713,1,11,0,1,57,0.352941177,4,-2,9,7245,2,22264.24,0,0,-2,9,1,3,0,0,0,SIN,PREPAGO,1,62,6,6,0,20,6,387,4,7,577,624,799,4,3,100,3
2595017,1,1,0,-1,82,-1,-1,-1,-1,-1,-1,2558.76,-1,-1,-1,-1,-1,-1,-1,-1,-1,VER,PREPAGO,1,37,6,5,0,20,6,433,5,5,551,614,767,3,3,82,3
2595055,1,1,0,-1,66,-1,-1,-1,-1,-1,-1,20010.48,-1,-1,-1,-1,-1,-1,-1,-1,-1,BCS,PREPAGO,1,67,4,4,0,19,4,395,5,7,628,626,764,3,2,69,1
2595074,1,11,1,-2,72,0.5,2,-2,9,49862,1,6341.53,2,0,-2,5,-2,11,-2,-2,0,CHI,PREPAGO,1,44,6,5,0,21,6,359,-1,-1,585,602,751,2,2,59,1
2595207,1,11,0,-2,73,0.039215686,1,-2,3,182028,1,6341.53,4,0,-2,27,-2,6,0,-2,0,CHS,MIXTO,1,23,-1,6,0,20,10,491,9,5,585,667,716,3,3,-2,3
2595378,1,11,1,-2,52,0.206896552,12,1,9,36382,1,2865.94,0,-2,-2,15,1,20,-2,-2,0,EM,PREPAGO,1,37,5,5,0,21,5,431,3,5,536,599,737,3,2,49,3
2595720,1,11,0,-2,60,0.3125,3,-2,9,159403,1,12010,3,3,0,10,-2,16,0,-2,1,SON,PREPAGO,1,63,5,6,0,22,5,420,-1,-1,585,618,756,3,3,100,3
2595815,1,10,0,-2,49,0.357142857,1,-2,9,6594,1,8066.81,1,2,-2,8,-2,29,-2,0,0,NL,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2596024,1,11,1,1,66,0.181818182,9,-2,9,483471,2,31043.84,5,0,-2,37,1,3,-2,-2,0,EM,PREPAGO,1,7,3,4,0,22,3,385,3,4,529,592,684,4,3,-2,3
2596252,1,11,0,-2,57,0.15,6,3,1,37408,1,23415.24,0,0,-2,40,-2,1,-2,-2,-2,GRO,MIXTO,1,75,-1,5,0,20,7,478,5,7,608,665,775,3,3,-2,1
2596328,1,10,1,-2,63,1,2,-2,1,-2,1,5252.65,-2,-2,-2,-2,-2,348,-2,0,-2,SON,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2596499,1,11,0,-2,62,0.357142857,2,-2,9,23912,1,8466.17,2,0,0,9,1,5,-2,-2,-2,TAM,PREPAGO,1,65,8,5,0,15,9,325,4,7,579,603,759,3,2,52,3
2596670,1,10,0,-2,61,0.090909091,1,-2,9,-2,1,5004.61,0,1,0,4,-2,77,0,0,0,CHI,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2596784,1,1,0,-1,62,-1,-1,-1,-1,-1,-1,4607.09,-1,-1,-1,-1,-1,-1,-1,-1,-1,PUE,PREPAGO,1,63,6,5,0,18,6,325,-1,-1,578,615,769,3,3,62,1
2596822,1,11,0,-2,65,0.272727273,3,-2,1,66256,1,7094.82,0,0,0,13,-2,3,0,-2,0,TAM,PREPAGO,1,65,5,6,0,18,5,412,3,7,574,593,749,3,2,89,1
2596955,1,11,1,-2,62,0.4,4,-2,9,130958,1,12781.86,0,4,0,9,-2,1,0,-2,0,COA,PREPAGO,1,43,5,6,0,21,5,414,5,6,545,615,767,3,3,55,3
2596993,1,11,0,-2,51,0.166666667,1,-2,9,30096,1,2954.44,1,-2,-2,3,-2,2,0,-2,0,CHI,PREPAGO,1,39,6,7,0,20,6,415,4,4,560,620,760,3,3,61,3
2597069,1,11,0,-2,60,0.461538462,1,-2,7,-2,1,6132.59,0,0,-2,2,-2,20,-2,-2,-2,CHS,PREPAGO,1,31,5,6,0,18,5,482,4,5,558,593,750,3,3,60,3
2597221,1,11,0,-2,47,0.461538462,5,1,9,-2,1,25068.2,0,1,0,2,-2,32,-2,-2,0,SON,PREPAGO,1,74,9,6,0,20,10,461,-1,-1,564,619,777,3,3,42,3
2597240,1,10,0,-2,72,0.166666667,2,-2,9,98528,1,7964.63,4,-2,-2,22,-2,16,0,-2,0,EM,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2597278,1,10,0,-2,62,0.3,18,-2,2,150300,1,37837.73,0,1,0,10,1,4,0,0,0,JAL,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2597335,1,0,0,-1,63,-1,-1,-1,-1,-1,-1,3911.77,-1,-1,-1,-1,-1,-1,-1,-1,-1,GTO,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2597354,1,11,0,-2,55,0.315789474,3,1,2,79172,1,40683.42,0,1,0,1,1,5,0,0,-2,NL,PREPAGO,1,23,5,5,0,20,5,445,9,7,592,651,744,3,3,65,-1
2597392,1,11,0,2,56,0.25,5,-2,9,46941,3,6792.32,1,0,0,7,1,6,0,-2,0,PUE,POSPAGO,1,67,-1,5,0,20,6,442,5,8,635,669,814,3,2,-3,3
2597487,1,11,0,2,61,0.294117647,7,1,9,329662,3,15456.15,0,2,0,12,-2,4,-2,0,0,CDMX,PREPAGO,1,9,3,-1,0,22,3,346,-1,-1,544,491,623,0,0,-2,3
2597506,1,11,0,-2,66,0.142857143,2,-2,9,44767,1,7067.4,1,0,2,30,-2,3,-2,-2,0,COL,PREPAGO,1,65,8,5,0,16,9,335,5,6,582,630,755,3,3,43,3
2597601,1,11,0,-2,67,0.161290323,3,-2,4,6319,1,3248.73,2,0,-2,14,-2,17,0,-2,0,YUC,PREPAGO,1,48,3,3,0,21,3,484,-1,-1,559,617,710,2,2,45,1
2597677,1,11,0,-2,63,0.084337349,3,-2,9,15501,1,9383,0,2,-2,50,-2,8,-2,0,0,TAM,PREPAGO,1,76,6,3,0,18,6,445,1,7,598,602,770,3,3,70,1
2597696,1,11,0,-2,65,0.135135135,3,-2,1,50925,2,2202.88,0,0,-2,29,-2,2,0,-2,0,CAM,PREPAGO,1,60,4,3,0,19,4,523,5,7,579,614,722,3,2,57,1
2597753,1,10,0,-2,61,0.277777778,5,1,9,124304,1,9704.94,2,0,0,13,-2,7,0,-2,-2,EM,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2597791,1,11,1,-2,71,0.125,1,-2,9,10087,1,3173.31,1,-2,-2,13,-2,33,0,-2,0,EM,PREPAGO,1,2,2,1,0,21,2,346,4,8,525,520,626,1,1,-2,1
2597924,1,10,0,-2,59,0.5,4,-2,9,37486,1,13900,0,4,0,9,-2,2,-2,0,0,NL,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2597943,1,11,0,-2,47,0.073394495,7,2,9,85046,2,3947.76,7,-2,-2,84,-2,2,-2,-2,0,PUE,PREPAGO,1,69,6,4,0,20,6,368,-1,-1,583,603,748,3,3,57,1
2597962,1,11,0,-2,53,0,7,1,0,-2,1,5267.47,0,-2,-2,4,-2,60,-2,-2,-2,SON,PREPAGO,1,54,6,6,0,19,6,409,5,6,561,617,750,3,3,65,3
2598133,1,11,1,-2,48,0.421052632,2,-2,9,-2,1,5676.44,0,1,1,6,-2,9,0,-2,1,GRO,POSPAGO,1,69,-1,6,0,20,10,467,8,8,615,676,820,4,3,-3,1
2598304,1,11,0,-2,64,0.125,1,-2,1,-2,1,7406.98,0,0,-2,1,-2,4,-2,-2,-2,PUE,PREPAGO,1,49,4,4,0,21,4,468,-1,-1,558,591,736,2,2,43,3
2598399,1,11,1,-2,60,0.473684211,10,1,9,-2,1,5836.52,0,0,0,3,-2,5,0,0,-2,COA,PREPAGO,1,30,8,4,0,25,8,389,-1,-1,575,557,740,2,2,33,1
2598456,1,11,0,-2,61,0.238095238,3,2,1,9164,1,8324.31,0,0,-2,11,-2,22,0,0,-2,COA,PREPAGO,1,65,-1,2,0,20,-1,400,-1,-1,575,588,720,2,1,-2,1
2598646,1,10,0,1,54,0.444444444,3,-2,9,-2,2,3544.71,-2,1,-2,-2,-2,4,0,-2,-2,JAL,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2598855,1,1,0,-1,69,-1,-1,-1,-1,-1,-1,4131.59,-1,-1,-1,-1,-1,-1,-1,-1,-1,TAM,PREPAGO,1,36,6,5,0,21,6,410,3,6,576,605,742,3,2,57,3
2599007,1,10,0,-2,60,0.375,5,1,0,-2,2,4100,-2,0,-2,-2,-2,64,-2,-2,-2,NL,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2599026,1,11,0,4,60,0.5,11,1,9,220175,5,12832.88,1,-2,-2,3,-2,3,-2,0,0,MOR,MIXTO,1,42,-1,5,0,20,11,409,6,9,595,648,764,2,2,-2,1
2599064,1,11,1,-2,63,0.2,5,2,1,-2,1,3763.87,-2,0,0,-2,-2,2,-2,-2,-2,NL,PREPAGO,1,15,5,6,0,18,5,386,-1,-1,571,571,713,3,3,73,1
2599102,1,10,0,-2,63,0.8,3,-2,9,55860,1,5836.52,4,-2,-2,12,-2,11,-2,-2,0,NL,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2599178,1,10,0,-2,51,0.084745763,6,2,9,10022,1,4146.39,1,-2,-2,25,-2,4,-2,-2,0,TAB,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2599292,1,1,1,-1,51,-1,-1,-1,-1,-1,-1,4146.39,-1,-1,-1,-1,-1,-1,-1,-1,-1,BCN,PREPAGO,1,50,8,5,0,22,8,390,-1,-1,570,616,729,3,2,55,1
2599425,1,10,0,1,48,0.833333333,10,1,9,17742,2,8051.13,0,2,-2,2,1,2,-2,-2,0,NL,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2599672,1,11,0,-2,63,0.153846154,3,-2,9,-2,1,4065.66,0,0,-2,6,-2,4,0,-2,-2,COA,PREPAGO,1,43,7,6,0,20,7,430,-1,-1,549,594,740,3,3,36,1
2599881,1,11,0,-2,68,0.166666667,2,-2,1,11778,1,8403.79,0,0,0,25,-2,11,-2,-2,0,JAL,PREPAGO,1,59,7,3,0,22,7,384,4,4,629,626,767,2,2,53,1
2599900,1,11,0,1,60,0.115789474,5,-2,9,124489,2,26160.36,0,0,2,55,-2,3,-2,0,0,SON,PREPAGO,1,65,7,5,0,21,7,434,-1,-1,616,609,764,3,2,68,1
2599957,1,11,0,-2,59,0.310344828,9,2,2,139669,2,19772.8,0,2,-2,11,-2,8,0,0,0,SIN,POSPAGO,1,75,-1,5,0,20,8,429,6,8,635,657,821,3,3,-3,1
2600109,1,11,0,1,60,0.458333333,4,2,9,524858,2,37734.74,4,2,-2,11,-2,6,-2,0,0,SIN,PREPAGO,1,51,8,4,0,20,10,399,-1,-1,558,583,733,2,1,42,3
2600261,1,11,0,-2,61,0.555555556,3,-2,9,-2,1,7984.34,-2,0,0,-2,-2,50,0,-2,-2,NL,PREPAGO,1,37,8,6,0,23,8,387,2,5,556,596,763,3,3,49,1
2600356,1,11,0,-2,62,0.190476191,1,-2,1,-2,1,7262.77,0,0,0,4,-2,9,0,0,-2,BCN,POSPAGO,1,73,-1,6,0,20,10,521,5,6,618,686,816,3,2,-3,1
2600679,1,1,1,-1,56,-1,-1,-1,-1,-1,-1,16423.24,-1,-1,-1,-1,-1,-1,-1,-1,-1,CHI,PREPAGO,1,72,7,6,0,20,7,385,-1,-1,588,621,764,3,3,55,3
2600869,1,11,0,-2,70,0.302325581,4,-2,9,339562,1,35041.28,1,-2,-2,20,-2,5,-2,-2,0,EM,PREPAGO,1,51,4,3,0,19,4,438,5,7,570,603,710,2,1,14,1
2600945,1,11,0,-2,53,0.125,3,-2,9,-2,1,4622.63,0,-2,-2,9,-2,38,-2,0,0,GTO,PREPAGO,1,39,10,5,0,25,12,337,4,8,570,607,737,3,3,46,3
2601002,1,1,1,-1,60,-1,-1,-1,-1,-1,-1,5836.52,-1,-1,-1,-1,-1,-1,-1,-1,-1,BCN,PREPAGO,1,17,4,4,0,22,4,351,2,7,541,593,698,2,3,49,3
2601021,1,10,0,3,63,0.5,18,1,9,164311,4,22134.06,0,-2,-2,6,-2,10,0,0,0,SON,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2601078,1,11,0,1,63,0.333333333,6,-2,9,226818,2,20790.6,0,-2,-2,34,1,2,0,-2,0,CAM,PREPAGO,1,55,5,5,0,19,5,457,4,6,575,609,733,2,2,44,3
2601135,1,11,0,1,51,0.272727273,7,-2,9,21000,2,34201.79,1,0,-2,5,1,4,0,0,0,DGO,POSPAGO,1,85,-1,5,0,20,11,385,6,6,652,701,831,3,2,-3,3
2601192,1,11,0,-2,47,0.16,3,-2,1,223352,1,26125.01,0,0,-2,12,-2,5,0,-2,-2,EM,POSPAGO,1,83,-1,6,0,20,8,654,7,7,624,659,827,3,3,-3,3
2601211,1,11,0,-2,45,0.2,11,1,9,-2,2,4625.52,0,1,1,16,1,7,0,-2,0,GTO,PREPAGO,1,36,6,6,0,20,6,387,-1,-1,550,603,723,3,3,65,3
2601382,1,10,0,-2,68,0.1,4,2,1,52754,1,9114.36,0,0,0,5,-2,25,-2,0,-2,EM,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2601439,1,11,0,-2,62,0.222222222,1,-2,9,50142,1,9214.19,1,0,0,4,-2,55,-2,-2,-2,SIN,POSPAGO,1,38,-1,5,0,20,6,468,3,8,607,635,795,3,2,-3,3
2601458,1,1,1,-1,83,-1,-1,-1,-1,-1,-1,7388.8,-1,-1,-1,-1,-1,-1,-1,-1,-1,VER,PREPAGO,1,8,2,2,0,21,2,357,-1,-1,556,585,658,2,2,-2,3
2601534,1,11,0,-2,63,1,2,-2,1,45747,1,5836.52,0,-2,-2,1,-2,2,-2,-2,0,QRO,PREPAGO,1,64,6,5,0,20,6,479,4,7,555,613,736,3,2,84,1
2601553,1,11,0,1,62,0.625,6,-2,1,7078,2,8684.85,0,-2,-2,1,-2,4,0,-2,-2,QRO,PREPAGO,1,79,5,5,0,23,5,510,3,7,640,608,754,3,2,-2,1
2601610,1,11,0,-2,68,0.5,3,-2,4,-2,1,9368.8,0,0,0,1,-2,5,0,-2,0,MICH,PREPAGO,1,50,6,5,0,21,6,365,4,4,568,610,776,3,2,50,3
2601686,1,10,0,-2,68,0.136363636,3,-2,9,29625,1,4429,1,-2,-2,7,-2,37,0,-2,-2,CHI,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2601743,1,10,0,-2,71,0.176470588,2,-2,9,157525,1,5579.4,1,1,-2,42,1,7,0,-2,0,EM,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2601895,1,10,1,-2,47,0.06741573,5,-2,9,61363,1,4150.54,3,1,-2,40,-2,7,-2,-2,0,MICH,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3
2601990,1,11,0,1,54,0.285714286,5,-2,9,-2,2,16079.2,0,0,-2,2,-2,33,-2,-2,-2,CDMX,PREPAGO,1,41,3,3,0,20,3,429,-1,-1,588,516,712,2,1,-2,3
2602009,1,11,1,2,50,0.529411765,5,-2,9,119644,3,9254.52,2,1,-2,9,-2,2,-2,0,0,TAM,PREPAGO,1,42,6,6,0,20,6,401,-1,-1,589,609,778,3,3,90,1
2602085,1,10,0,-2,60,0.214285714,9,-2,7,225496,1,16394,3,0,-2,31,-2,6,0,0,0,COA,,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1
2602161,1,1,0,-1,60,-1,-1,-1,-1,-1,-1,23735.85,-1,-1,-1,-1,-1,-1,-1,-1,-1,TAM,PREPAGO,1,63,5,5,0,21,5,453,6,5,564,618,737,3,2,57,1
2602180,1,11,1,2,60,0.131868132,16,-2,9,118805,5,5836.52,4,1,-2,43,-2,2,-2,-2,0,COA,PREPAGO,1,61,9,5,0,30,10,370,3,6,520,600,765,3,3,59,1
